zip,state_abbv,county,city,cz,moisture_regime_name,moisture_regime
40546,KY,Fayette County,Lexington,4,moist,
40550,KY,Fayette County,Lexington,4,moist,
40555,KY,Fayette County,Lexington,4,moist,
40575,KY,Fayette County,Lexington,4,moist,
40577,KY,Fayette County,Lexington,4,moist,
40578,KY,Fayette County,Lexington,4,moist,
40579,KY,Fayette County,Lexington,4,moist,
40580,KY,Fayette County,Lexington,4,moist,
40581,KY,Fayette County,Lexington,4,moist,
40582,KY,Fayette County,Lexington,4,moist,
40583,KY,Fayette County,Lexington,4,moist,
40588,KY,Fayette County,Lexington,4,moist,
40591,KY,Fayette County,Lexington,4,moist,
40601,KY,Franklin County,Frankfort,4,moist,
40602,KY,Franklin County,Frankfort,4,moist,
40603,KY,Franklin County,Frankfort,4,moist,
40604,KY,Franklin County,Frankfort,4,moist,
40621,KY,Franklin County,Frankfort,4,moist,
40701,KY,Whitley County,Corbin,4,moist,
40702,KY,Whitley County,Corbin,4,moist,
40729,KY,Laurel County,East Bernstadt,4,moist,
40734,KY,Knox County,Gray,4,moist,
40737,KY,Laurel County,Keavy,4,moist,
40740,KY,Laurel County,Lily,4,moist,
40741,KY,Laurel County,London,4,moist,
40742,KY,Laurel County,London,4,moist,
40743,KY,Laurel County,London,4,moist,
40744,KY,Laurel County,London,4,moist,
40755,KY,Laurel County,Pittsburg,4,moist,
40759,KY,Whitley County,Rockholds,4,moist,
40763,KY,Whitley County,Siler,4,moist,
40769,KY,Whitley County,Williamsburg,4,moist,
40771,KY,Knox County,Woodbine,4,moist,
40803,KY,Leslie County,Asher,4,moist,
40806,KY,Harlan County,Baxter,4,moist,
40807,KY,Harlan County,Benham,4,moist,
40808,KY,Harlan County,Big Laurel,4,moist,
40810,KY,Harlan County,Bledsoe,4,moist,
40813,KY,Bell County,Calvin,4,moist,
40815,KY,Harlan County,Cawood,4,moist,
40819,KY,Harlan County,Coldiron,4,moist,
40820,KY,Harlan County,Cranks,4,moist,
40823,KY,Harlan County,Cumberland,4,moist,
40824,KY,Harlan County,Dayhoit,4,moist,
40826,KY,Letcher County,Eolia,4,moist,
40827,KY,Leslie County,Essie,4,moist,
40828,KY,Harlan County,Evarts,4,moist,
40829,KY,Harlan County,Grays Knob,4,moist,
40830,KY,Harlan County,Gulston,4,moist,
40831,KY,Harlan County,Harlan,4,moist,
40840,KY,Leslie County,Helton,4,moist,
40843,KY,Harlan County,Holmes Mill,4,moist,
40844,KY,Leslie County,Hoskinston,4,moist,
40845,KY,Bell County,Hulen,4,moist,
40847,KY,Harlan County,Kenvir,4,moist,
40854,KY,Harlan County,Loyall,4,moist,
40855,KY,Harlan County,Lynch,4,moist,
40856,KY,Bell County,Miracle,4,moist,
40862,KY,Letcher County,Partridge,4,moist,
40863,KY,Harlan County,Pathfork,4,moist,
40865,KY,Harlan County,Putney,4,moist,
40868,KY,Leslie County,Stinnett,4,moist,
40870,KY,Harlan County,Totz,4,moist,
40873,KY,Harlan County,Wallins Creek,4,moist,
40902,KY,Bell County,Arjay,4,moist,
40903,KY,Knox County,Artemus,4,moist,
40906,KY,Knox County,Barbourville,4,moist,
40913,KY,Bell County,Beverly,4,moist,
40914,KY,Clay County,Big Creek,4,moist,
40915,KY,Knox County,Bimble,4,moist,
40921,KY,Knox County,Bryants Store,4,moist,
40923,KY,Knox County,Cannon,4,moist,
40927,KY,Harlan County,Closplint,4,moist,
40932,KY,Clay County,Fall Rock,4,moist,
40935,KY,Knox County,Flat Lick,4,moist,
40939,KY,Bell County,Fourmile,4,moist,
40940,KY,Bell County,Frakes,4,moist,
40941,KY,Clay County,Garrard,4,moist,
40943,KY,Knox County,Girdler,4,moist,
40946,KY,Knox County,Green Road,4,moist,
40949,KY,Knox County,Heidrick,4,moist,
40951,KY,Clay County,Hima,4,moist,
40953,KY,Knox County,Hinkle,4,moist,
40955,KY,Bell County,Ingram,4,moist,
40962,KY,Clay County,Manchester,4,moist,
40964,KY,Harlan County,Mary Alice,4,moist,
40965,KY,Bell County,Middlesboro,4,moist,
40972,KY,Clay County,Oneida,4,moist,
40977,KY,Bell County,Pineville,4,moist,
40979,KY,Leslie County,Roark,4,moist,
40983,KY,Clay County,Sextons Creek,4,moist,
40988,KY,Bell County,Stoney Fork,4,moist,
41001,KY,Campbell County,Alexandria,4,moist,
41002,KY,Bracken County,Augusta,4,moist,
41003,KY,Harrison County,Berry,4,moist,
41004,KY,Bracken County,Brooksville,4,moist,
41005,KY,Boone County,Burlington,4,moist,
41006,KY,Pendleton County,Butler,4,moist,
41007,KY,Campbell County,California,4,moist,
41008,KY,Carroll County,Carrollton,4,moist,
41010,KY,Grant County,Corinth,4,moist,
41011,KY,Kenton County,Covington,4,moist,
41012,KY,Kenton County,Covington,4,moist,
41014,KY,Kenton County,Covington,4,moist,
41015,KY,Kenton County,Latonia,4,moist,
41016,KY,Kenton County,Covington,4,moist,
41017,KY,Kenton County,Ft Mitchell,4,moist,
41018,KY,Kenton County,Erlanger,4,moist,
41019,KY,Kenton County,Covington,4,moist,
41022,KY,Boone County,Florence,4,moist,
41025,KY,Kenton County,Erlanger,4,moist,
41030,KY,Grant County,Crittenden,4,moist,
41031,KY,Harrison County,Cynthiana,4,moist,
41033,KY,Pendleton County,De Mossville,4,moist,
41034,KY,Mason County,Dover,4,moist,
41035,KY,Grant County,Dry Ridge,4,moist,
41037,KY,Fleming County,Elizaville,4,moist,
41039,KY,Fleming County,Ewing,4,moist,
41040,KY,Pendleton County,Falmouth,4,moist,
41041,KY,Fleming County,Flemingsburg,4,moist,
41042,KY,Boone County,Florence,4,moist,
41043,KY,Bracken County,Foster,4,moist,
41044,KY,Bracken County,Germantown,4,moist,
41045,KY,Carroll County,Ghent,4,moist,
41046,KY,Gallatin County,Glencoe,4,moist,
41048,KY,Boone County,Hebron,4,moist,
41049,KY,Fleming County,Hillsboro,4,moist,
41051,KY,Kenton County,Independence,4,moist,
41052,KY,Grant County,Jonesville,4,moist,
41053,KY,Kenton County,Kenton,4,moist,
41055,KY,Mason County,Mayslick,4,moist,
41056,KY,Mason County,Maysville,4,moist,
41059,KY,Campbell County,Melbourne,4,moist,
41063,KY,Kenton County,Morning View,4,moist,
41064,KY,Robertson County,Mount Olivet,4,moist,
41065,KY,Fleming County,Muses Mills,4,moist,
41071,KY,Campbell County,Newport,4,moist,
41072,KY,Campbell County,Newport,4,moist,
41073,KY,Campbell County,Bellevue,4,moist,
41074,KY,Campbell County,Dayton,4,moist,
41075,KY,Campbell County,Fort Thomas,4,moist,
41076,KY,Campbell County,Newport,4,moist,
41080,KY,Boone County,Petersburg,4,moist,
41081,KY,Fleming County,Plummers Landing,4,moist,
41083,KY,Carroll County,Sanders,4,moist,
41085,KY,Campbell County,Silver Grove,4,moist,
41086,KY,Gallatin County,Sparta,4,moist,
41091,KY,Boone County,Union,4,moist,
41092,KY,Boone County,Verona,4,moist,
41093,KY,Fleming County,Wallingford,4,moist,
41094,KY,Boone County,Walton,4,moist,
41095,KY,Gallatin County,Warsaw,4,moist,
41096,KY,Mason County,Washington,4,moist,
41097,KY,Grant County,Williamstown,4,moist,
41098,KY,Carroll County,Worthville,4,moist,
41099,KY,Campbell County,Newport,4,moist,
41101,KY,Boyd County,Ashland,4,moist,
41102,KY,Boyd County,Ashland,4,moist,
41105,KY,Boyd County,Ashland,4,moist,
41114,KY,Boyd County,Ashland,4,moist,
41121,KY,Greenup County,Argillite,4,moist,
41124,KY,Lawrence County,Blaine,4,moist,
41128,KY,Carter County,Carter,4,moist,
41129,KY,Boyd County,Catlettsburg,4,moist,
41135,KY,Lewis County,Emerson,4,moist,
41139,KY,Greenup County,Flatwoods,4,moist,
41141,KY,Lewis County,Garrison,4,moist,
41142,KY,Carter County,Grahn,4,moist,
41143,KY,Carter County,Grayson,4,moist,
41144,KY,Greenup County,Greenup,4,moist,
41146,KY,Carter County,Hitchins,4,moist,
41149,KY,Elliott County,Isonville,4,moist,
41159,KY,Lawrence County,Martha,4,moist,
41164,KY,Carter County,Olive Hill,4,moist,
41166,KY,Lewis County,Quincy,4,moist,
41168,KY,Boyd County,Rush,4,moist,
41169,KY,Greenup County,Russell,4,moist,
41171,KY,Elliott County,Sandy Hook,4,moist,
41173,KY,Carter County,Soldier,4,moist,
41174,KY,Greenup County,South Portsmouth,4,moist,
41175,KY,Greenup County,South Shore,4,moist,
41179,KY,Lewis County,Vanceburg,4,moist,
41180,KY,Lawrence County,Webbville,4,moist,
41181,KY,Carter County,Willard,4,moist,
41183,KY,Greenup County,Worthington,4,moist,
41189,KY,Lewis County,Tollesboro,4,moist,
41201,KY,Lawrence County,Adams,4,moist,
41203,KY,Martin County,Beauty,4,moist,
41204,KY,Johnson County,Boons Camp,4,moist,
41214,KY,Martin County,Debord,4,moist,
41216,KY,Johnson County,East Point,4,moist,
41219,KY,Johnson County,Flatgap,4,moist,
41222,KY,Johnson County,Hagerhill,4,moist,
41224,KY,Martin County,Inez,4,moist,
41226,KY,Johnson County,Keaton,4,moist,
41230,KY,Lawrence County,Louisa,4,moist,
41231,KY,Martin County,Lovely,4,moist,
41232,KY,Lawrence County,Lowmansville,4,moist,
41234,KY,Johnson County,Meally,4,moist,
41238,KY,Johnson County,Oil Springs,4,moist,
41240,KY,Johnson County,Paintsville,4,moist,
41250,KY,Martin County,Pilgrim,4,moist,
41254,KY,Johnson County,River,4,moist,
41255,KY,Johnson County,Sitka,4,moist,
41256,KY,Johnson County,Staffordsville,4,moist,
41257,KY,Johnson County,Stambaugh,4,moist,
41260,KY,Johnson County,Thelma,4,moist,
41262,KY,Martin County,Tomahawk,4,moist,
41263,KY,Johnson County,Tutor Key,4,moist,
41264,KY,Lawrence County,Ulysses,4,moist,
41265,KY,Johnson County,Van Lear,4,moist,
41267,KY,Martin County,Warfield,4,moist,
41268,KY,Johnson County,West Van Lear,4,moist,
41271,KY,Johnson County,Williamsport,4,moist,
41274,KY,Johnson County,Wittensville,4,moist,
41301,KY,Wolfe County,Campton,4,moist,
41311,KY,Lee County,Beattyville,4,moist,
41314,KY,Owsley County,Booneville,4,moist,
41317,KY,Breathitt County,Clayhole,4,moist,
41332,KY,Wolfe County,Hazel Green,4,moist,
41339,KY,Breathitt County,Jackson,4,moist,
41347,KY,Lee County,Lone,4,moist,
41348,KY,Breathitt County,Lost Creek,4,moist,
41352,KY,Morgan County,Mize,4,moist,
41360,KY,Wolfe County,Pine Ridge,4,moist,
41366,KY,Breathitt County,Rousseau,4,moist,
41385,KY,Breathitt County,Vancleve,4,moist,
41386,KY,Owsley County,Vincent,4,moist,
41390,KY,Breathitt County,Whick,4,moist,
41397,KY,Lee County,Zoe,4,moist,
41413,KY,Morgan County,Crockett,4,moist,
41425,KY,Morgan County,Ezel,4,moist,
41451,KY,Morgan County,Malone,4,moist,
41464,KY,Magoffin County,Royalton,4,moist,
41465,KY,Magoffin County,Salyersville,4,moist,
41472,KY,Morgan County,West Liberty,4,moist,
41477,KY,Morgan County,Wrigley,4,moist,
41501,KY,Pike County,Pikeville,4,moist,
41502,KY,Pike County,Pikeville,4,moist,
41503,KY,Pike County,South Williamson,4,moist,
41512,KY,Pike County,Ashcamp,4,moist,
41513,KY,Pike County,Belcher,4,moist,
41514,KY,Pike County,Belfry,4,moist,
41517,KY,Letcher County,Burdine,4,moist,
41519,KY,Pike County,Canada,4,moist,
41520,KY,Pike County,Dorton,4,moist,
41522,KY,Pike County,Elkhorn City,4,moist,
41524,KY,Pike County,Fedscreek,4,moist,
41527,KY,Pike County,Forest Hills,4,moist,
41528,KY,Pike County,Freeburn,4,moist,
41531,KY,Pike County,Hardy,4,moist,
41534,KY,Pike County,Hellier,4,moist,
41535,KY,Pike County,Huddy,4,moist,
41537,KY,Letcher County,Jenkins,4,moist,
41538,KY,Pike County,Jonancy,4,moist,
41539,KY,Pike County,Kimper,4,moist,
41542,KY,Pike County,Lookout,4,moist,
41543,KY,Pike County,Mc Andrews,4,moist,
41544,KY,Pike County,Mc Carr,4,moist,
41548,KY,Pike County,Mouthcard,4,moist,
41549,KY,Pike County,Myra,4,moist,
41553,KY,Pike County,Phelps,4,moist,
41554,KY,Pike County,Phyllis,4,moist,
41557,KY,Pike County,Raccoon,4,moist,
41558,KY,Pike County,Ransom,4,moist,
41559,KY,Pike County,Regina,4,moist,
41560,KY,Pike County,Robinson Creek,4,moist,
41561,KY,Pike County,Rockhouse,4,moist,
41562,KY,Pike County,Shelbiana,4,moist,
41563,KY,Pike County,Shelby Gap,4,moist,
41564,KY,Pike County,Sidney,4,moist,
41566,KY,Pike County,Steele,4,moist,
41567,KY,Pike County,Stone,4,moist,
41568,KY,Pike County,Stopover,4,moist,
41571,KY,Pike County,Varney,4,moist,
41572,KY,Pike County,Virgie,4,moist,
41601,KY,Floyd County,Allen,4,moist,
41602,KY,Floyd County,Auxier,4,moist,
41603,KY,Floyd County,Banner,4,moist,
41604,KY,Floyd County,Beaver,4,moist,
41605,KY,Floyd County,Betsy Layne,4,moist,
41606,KY,Floyd County,Bevinsville,4,moist,
41607,KY,Floyd County,Blue River,4,moist,
41612,KY,Floyd County,Bypro,4,moist,
41615,KY,Floyd County,Dana,4,moist,
41616,KY,Floyd County,David,4,moist,
41619,KY,Floyd County,Drift,4,moist,
41621,KY,Floyd County,Dwale,4,moist,
41622,KY,Floyd County,Eastern,4,moist,
41630,KY,Floyd County,Garrett,4,moist,
41631,KY,Floyd County,Grethel,4,moist,
41632,KY,Magoffin County,Gunlock,4,moist,
41635,KY,Floyd County,Harold,4,moist,
41636,KY,Floyd County,Hi Hat,4,moist,
41640,KY,Floyd County,Hueysville,4,moist,
41642,KY,Floyd County,Ivel,4,moist,
41643,KY,Floyd County,Lackey,4,moist,
41645,KY,Floyd County,Langley,4,moist,
41647,KY,Floyd County,Mc Dowell,4,moist,
41649,KY,Floyd County,Martin,4,moist,
41650,KY,Floyd County,Melvin,4,moist,
41651,KY,Floyd County,Minnie,4,moist,
41653,KY,Floyd County,Prestonsburg,4,moist,
41655,KY,Floyd County,Printer,4,moist,
41659,KY,Floyd County,Stanville,4,moist,
41663,KY,Floyd County,Tram,4,moist,
41666,KY,Floyd County,Wayland,4,moist,
41667,KY,Floyd County,Weeksbury,4,moist,
41669,KY,Floyd County,Wheelwright,4,moist,
41701,KY,Perry County,Hazard,4,moist,
41702,KY,Perry County,Hazard,4,moist,
41712,KY,Perry County,Ary,4,moist,
41713,KY,Perry County,Avawam,4,moist,
41714,KY,Leslie County,Bear Branch,4,moist,
41719,KY,Perry County,Bonnyman,4,moist,
41721,KY,Perry County,Buckhorn,4,moist,
41722,KY,Perry County,Bulan,4,moist,
41723,KY,Perry County,Busy,4,moist,
41725,KY,Knott County,Carrie,4,moist,
41727,KY,Perry County,Chavies,4,moist,
41729,KY,Perry County,Combs,4,moist,
41731,KY,Perry County,Cornettsville,4,moist,
41735,KY,Perry County,Delphia,4,moist,
41739,KY,Perry County,Dwarf,4,moist,
41740,KY,Knott County,Emmalena,4,moist,
41743,KY,Knott County,Fisty,4,moist,
41745,KY,Perry County,Gays Creek,4,moist,
41746,KY,Perry County,Happy,4,moist,
41749,KY,Leslie County,Hyden,4,moist,
41751,KY,Perry County,Jeff,4,moist,
41754,KY,Perry County,Krypton,4,moist,
41759,KY,Knott County,Sassafras,4,moist,
41760,KY,Perry County,Scuddy,4,moist,
41763,KY,Perry County,Slemp,4,moist,
41766,KY,Leslie County,Thousandsticks,4,moist,
41772,KY,Knott County,Vest,4,moist,
41773,KY,Perry County,Vicco,4,moist,
41774,KY,Perry County,Viper,4,moist,
41776,KY,Leslie County,Wooton,4,moist,
41777,KY,Leslie County,Yeaddiss,4,moist,
41804,KY,Letcher County,Blackey,4,moist,
41810,KY,Letcher County,Cromona,4,moist,
41812,KY,Letcher County,Deane,4,moist,
41815,KY,Letcher County,Ermine,4,moist,
41817,KY,Knott County,Garner,4,moist,
41819,KY,Letcher County,Gordon,4,moist,
41821,KY,Letcher County,Hallie,4,moist,
41822,KY,Knott County,Hindman,4,moist,
41824,KY,Letcher County,Isom,4,moist,
41826,KY,Letcher County,Jeremiah,4,moist,
41828,KY,Knott County,Kite,4,moist,
41831,KY,Knott County,Leburn,4,moist,
41833,KY,Letcher County,Linefork,4,moist,
41834,KY,Knott County,Littcarr,4,moist,
41836,KY,Knott County,Mallie,4,moist,
41837,KY,Letcher County,Mayking,4,moist,
41839,KY,Knott County,Mousie,4,moist,
41840,KY,Letcher County,Neon,4,moist,
41843,KY,Knott County,Pine Top,4,moist,
41844,KY,Knott County,Pippa Passes,4,moist,
41845,KY,Letcher County,Premium,4,moist,
41847,KY,Knott County,Redfox,4,moist,
41848,KY,Letcher County,Roxana,4,moist,
41855,KY,Letcher County,Thornton,4,moist,
41858,KY,Letcher County,Whitesburg,4,moist,
41859,KY,Knott County,Dema,4,moist,
41861,KY,Knott County,Raven,4,moist,
41862,KY,Knott County,Topmost,4,moist,
42001,KY,Mccracken County,Paducah,4,moist,
42002,KY,Mccracken County,Paducah,4,moist,
42003,KY,Mccracken County,Paducah,4,moist,
42020,KY,Calloway County,Almo,4,moist,
42021,KY,Carlisle County,Arlington,4,moist,
42022,KY,Ballard County,Bandana,4,moist,
42023,KY,Carlisle County,Bardwell,4,moist,
42024,KY,Ballard County,Barlow,4,moist,
42025,KY,Marshall County,Benton,4,moist,
42027,KY,Graves County,Boaz,4,moist,
42028,KY,Livingston County,Burna,4,moist,
42029,KY,Marshall County,Calvert City,4,moist,
42031,KY,Hickman County,Clinton,4,moist,
42032,KY,Hickman County,Columbus,4,moist,
42033,KY,Crittenden County,Crayne,4,moist,
42035,KY,Carlisle County,Cunningham,4,moist,
42036,KY,Calloway County,Dexter,4,moist,
42038,KY,Lyon County,Eddyville,4,moist,
42039,KY,Graves County,Fancy Farm,4,moist,
42040,KY,Graves County,Farmington,4,moist,
42041,KY,Fulton County,Fulton,4,moist,
42044,KY,Marshall County,Gilbertsville,4,moist,
42045,KY,Livingston County,Grand Rivers,4,moist,
42047,KY,Livingston County,Hampton,4,moist,
42048,KY,Marshall County,Hardin,4,moist,
42049,KY,Calloway County,Hazel,4,moist,
42050,KY,Fulton County,Hickman,4,moist,
42051,KY,Graves County,Hickory,4,moist,
42053,KY,Mccracken County,Kevil,4,moist,
42054,KY,Calloway County,Kirksey,4,moist,
42055,KY,Lyon County,Kuttawa,4,moist,
42056,KY,Ballard County,La Center,4,moist,
42058,KY,Livingston County,Ledbetter,4,moist,
42060,KY,Ballard County,Lovelaceville,4,moist,
42061,KY,Graves County,Lowes,4,moist,
42064,KY,Crittenden County,Marion,4,moist,
42066,KY,Graves County,Mayfield,4,moist,
42069,KY,Graves County,Melber,4,moist,
42070,KY,Carlisle County,Milburn,4,moist,
42071,KY,Calloway County,Murray,4,moist,
42076,KY,Calloway County,New Concord,4,moist,
42078,KY,Livingston County,Salem,4,moist,
42079,KY,Graves County,Sedalia,4,moist,
42081,KY,Livingston County,Smithland,4,moist,
42082,KY,Graves County,Symsonia,4,moist,
42083,KY,Livingston County,Tiline,4,moist,
42085,KY,Graves County,Water Valley,4,moist,
42086,KY,Mccracken County,West Paducah,4,moist,
42087,KY,Ballard County,Wickliffe,4,moist,
42088,KY,Graves County,Wingo,4,moist,
42101,KY,Warren County,Bowling Green,4,moist,
42102,KY,Warren County,Bowling Green,4,moist,
42103,KY,Warren County,Bowling Green,4,moist,
42104,KY,Warren County,Bowling Green,4,moist,
42120,KY,Allen County,Adolphus,4,moist,
42122,KY,Warren County,Alvaton,4,moist,
42123,KY,Barren County,Austin,4,moist,
42124,KY,Metcalfe County,Beaumont,4,moist,
42127,KY,Barren County,Cave City,4,moist,
42129,KY,Metcalfe County,Edmonton,4,moist,
42130,KY,Barren County,Eighty Eight,4,moist,
42131,KY,Barren County,Etoile,4,moist,
42133,KY,Monroe County,Fountain Run,4,moist,
42134,KY,Simpson County,Franklin,4,moist,
42135,KY,Simpson County,Franklin,4,moist,
42140,KY,Monroe County,Gamaliel,4,moist,
42141,KY,Barren County,Glasgow,4,moist,
42142,KY,Barren County,Glasgow,4,moist,
42151,KY,Monroe County,Hestand,4,moist,
42152,KY,Barren County,Hiseville,4,moist,
42153,KY,Allen County,Holland,4,moist,
42154,KY,Metcalfe County,Knob Lick,4,moist,
42156,KY,Barren County,Lucas,4,moist,
42157,KY,Monroe County,Mount Hermon,4,moist,
42159,KY,Warren County,Oakland,4,moist,
42160,KY,Barren County,Park City,4,moist,
42163,KY,Edmonson County,Rocky Hill,4,moist,
42164,KY,Allen County,Scottsville,4,moist,
42166,KY,Metcalfe County,Summer Shade,4,moist,
42167,KY,Monroe County,Tompkinsville,4,moist,
42170,KY,Warren County,Woodburn,4,moist,
42171,KY,Warren County,Smiths Grove,4,moist,
42201,KY,Butler County,Aberdeen,4,moist,
42202,KY,Logan County,Adairville,4,moist,
42204,KY,Todd County,Allensville,4,moist,
42206,KY,Logan County,Auburn,4,moist,
42207,KY,Edmonson County,Bee Spring,4,moist,
42210,KY,Edmonson County,Brownsville,4,moist,
42211,KY,Trigg County,Cadiz,4,moist,
42214,KY,Metcalfe County,Center,4,moist,
42215,KY,Trigg County,Cerulean,4,moist,
42216,KY,Todd County,Clifty,4,moist,
42217,KY,Christian County,Crofton,4,moist,
42219,KY,Butler County,Dunbar,4,moist,
42220,KY,Todd County,Elkton,4,moist,
42221,KY,Christian County,Fairview,4,moist,
42223,KY,Christian County,Fort Campbell,4,moist,
42232,KY,Christian County,Gracey,4,moist,
42234,KY,Todd County,Guthrie,4,moist,
42236,KY,Christian County,Herndon,4,moist,
42240,KY,Christian County,Hopkinsville,4,moist,
42241,KY,Christian County,Hopkinsville,4,moist,
42256,KY,Logan County,Lewisburg,4,moist,
42259,KY,Edmonson County,Mammoth Cave,4,moist,
42261,KY,Butler County,Morgantown,4,moist,
42262,KY,Christian County,Oak Grove,4,moist,
42265,KY,Logan County,Olmstead,4,moist,
42266,KY,Christian County,Pembroke,4,moist,
42273,KY,Butler County,Rochester,4,moist,
42274,KY,Warren County,Rockfield,4,moist,
42275,KY,Edmonson County,Roundhill,4,moist,
42276,KY,Logan County,Russellville,4,moist,
42280,KY,Todd County,Sharon Grove,4,moist,
42285,KY,Edmonson County,Sweeden,4,moist,
42286,KY,Todd County,Trenton,4,moist,
42301,KY,Daviess County,Owensboro,4,moist,
42302,KY,Daviess County,Owensboro,4,moist,
42303,KY,Daviess County,Owensboro,4,moist,
42304,KY,Daviess County,Owensboro,4,moist,
42320,KY,Ohio County,Beaver Dam,4,moist,
